"year","count","mean","success","income_c","RestaurantsPriceRange2","RestaurantsTableService","QuietLevel","postal_code"
"2021",51,3.52941176470588,0,0.633724047049044,2,1,2,93101
"2021",105,4.32380952380952,1,0.633724047049044,3,1,2,93101
"2021",48,3.79166666666667,0,0.633724047049044,3,1,0,93101
"2021",23,3.69565217391304,0,0.633724047049044,2,1,2,93101
"2021",1,5,0,0.633724047049044,0,0,0,93101
"2021",12,4.08333333333333,0,0.633724047049044,0,1,1,93101
"2021",5,4.4,0,0.633724047049044,1,0,1,93101
"2021",18,3.61111111111111,0,0.633724047049044,2,1,0,93101
"2021",38,3.13157894736842,0,0.633724047049044,2,0,2,93101
"2021",32,4.875,1,0.633724047049044,2,0,0,93101
"2021",19,3.63157894736842,0,0.633724047049044,2,1,3,93101
"2021",13,4.46153846153846,0,0.633724047049044,4,1,3,93101
"2021",26,3.73076923076923,0,0.633724047049044,2,1,3,93101
"2021",99,4.19191919191919,1,0.633724047049044,2,1,2,93101
"2021",108,4.25925925925926,1,0.633724047049044,3,1,2,93101
"2021",13,3.61538461538462,0,0.633724047049044,2,0,2,93101
"2021",21,4.33333333333333,1,0.633724047049044,2,0,2,93101
"2021",58,3,0,0.633724047049044,0,1,0,93101
"2021",114,4.32456140350877,1,0.633724047049044,2,1,2,93101
"2021",25,4.2,1,0.633724047049044,2,0,2,93101
"2021",1,5,0,0.633724047049044,2,0,1,93101
"2021",2,3,0,0.633724047049044,1,0,1,93101
"2021",10,3.7,0,0.633724047049044,2,0,3,93101
"2021",10,3.9,0,0.633724047049044,3,1,2,93101
"2021",3,3,0,0.633724047049044,1,0,3,93101
"2021",20,3.3,0,0.633724047049044,2,1,0,93101
"2021",273,4.15384615384615,1,0.633724047049044,2,0,2,93101
"2021",199,4.1105527638191,1,0.633724047049044,2,1,2,93101
"2021",7,4.85714285714286,0,0.633724047049044,1,0,2,93101
"2021",14,2.64285714285714,0,0.633724047049044,2,1,2,93101
"2021",45,3.84444444444444,0,0.633724047049044,3,1,2,93101
"2021",19,4.31578947368421,0,0.633724047049044,1,0,1,93101
"2021",2,5,0,0.633724047049044,0,0,0,93101
"2021",11,4.72727272727273,0,0.633724047049044,0,0,3,93101
"2021",152,3.64473684210526,0,0.633724047049044,2,1,2,93101
"2021",19,4.47368421052632,0,0.633724047049044,1,0,2,93101
"2021",20,3.5,0,-1.05015119760523,4,0,2,93103
"2021",5,3,0,-1.05015119760523,1,0,0,93103
"2021",117,4.04273504273504,1,-1.05015119760523,1,0,2,93103
"2021",11,4.27272727272727,0,-1.05015119760523,2,0,2,93103
"2021",4,2.25,0,-1.05015119760523,2,0,2,93103
"2021",3,4,0,-1.05015119760523,1,0,3,93103
"2021",8,2.75,0,-1.05015119760523,1,0,2,93103
"2021",34,3.32352941176471,0,-1.05015119760523,3,1,3,93103
"2021",3,2.33333333333333,0,-1.05015119760523,1,0,2,93103
"2021",9,4.44444444444444,0,-1.05015119760523,2,0,2,93103
"2021",9,4.11111111111111,0,-1.05015119760523,1,0,2,93103
"2021",32,4.1875,1,-1.05015119760523,2,0,2,93103
"2021",4,4.25,0,-1.05015119760523,1,0,2,93103
"2021",94,3.74468085106383,0,-1.05015119760523,2,1,2,93103
"2021",5,1.8,0,-1.05015119760523,1,0,2,93103
"2021",10,4,0,-1.05015119760523,1,0,2,93103
"2021",7,4.28571428571429,0,-1.05015119760523,2,0,0,93103
"2021",122,4.18032786885246,1,-1.05015119760523,2,0,2,93103
"2021",24,4.375,1,-1.05015119760523,1,0,2,93103
"2021",27,3.77777777777778,0,-1.05015119760523,1,0,0,93103
