Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month
County,2019-12-21,6.0,CA,6083.0,Santa Barbara County,0.28591364940039654,0.7140863505996035,2156405.0,0.5346772845892632,0.5117786443056466,0.4022555717325568,0.45648619634692517,182443.0,101199.0,58101.0,11239.0,471.0,1503.0,06-06083-20191221,50,12
County,2019-12-22,6.0,CA,6083.0,Santa Barbara County,0.3350657350195376,0.6649342649804624,1962077.0,0.4885204309528489,0.45080460563396485,0.327846343375518,0.42803151407398166,140403.0,86782.0,58345.0,13698.0,462.0,2031.0,06-06083-20191222,51,12
County,2019-12-23,6.0,CA,6083.0,Santa Barbara County,0.22388404458047007,0.7761159554195299,2213325.0,0.5540388429309082,0.5262316390029561,0.4202284690334864,0.5958951644975398,154374.0,83723.0,66810.0,10629.0,474.0,3222.0,06-06083-20191223,51,12
County,2019-12-24,6.0,CA,6083.0,Santa Barbara County,0.24484610498354217,0.7551538950164578,2159293.0,0.5556079888761951,0.49727503824608627,0.43636689438906934,0.5112667233316958,147604.0,89942.0,61428.0,12310.0,469.0,2481.0,06-06083-20191224,51,12
County,2019-12-25,6.0,CA,6083.0,Santa Barbara County,0.37860676406613925,0.6213932359338608,1582782.0,0.375597625996744,0.31578499373109264,0.21099563220965395,0.2735413303805135,107292.0,70682.0,62396.0,14067.0,688.0,3729.0,06-06083-20191225,51,12
County,2019-12-26,6.0,CA,6083.0,Santa Barbara County,0.3220438490115686,0.6779561509884314,1929473.0,0.45285257700428705,0.4146611914374777,0.32821368574308435,0.4306776149741238,153897.0,97703.0,65943.0,12001.0,566.0,3184.0,06-06083-20191226,51,12
County,2019-12-27,6.0,CA,6083.0,Santa Barbara County,0.27693403399357086,0.7230659660064291,2031383.0,0.47081104771233656,0.4612570021969932,0.4274521222981297,0.405503266037113,164975.0,98551.0,64403.0,12649.0,484.0,1926.0,06-06083-20191227,51,12
County,2019-12-28,6.0,CA,6083.0,Santa Barbara County,0.33381455602394566,0.6661854439760544,1907243.0,0.440164881189482,0.4321750232927292,0.3333340799641617,0.4213356831125217,150901.0,90969.0,52349.0,11568.0,542.0,2889.0,06-06083-20191228,51,12
County,2019-12-29,6.0,CA,6083.0,Santa Barbara County,0.41755692864429944,0.5824430713557006,1720978.0,0.375597625996744,0.3833994731817293,0.2938425355582932,0.3316567762797069,118176.0,86091.0,58026.0,13684.0,650.0,2296.0,06-06083-20191229,52,12
County,2019-12-30,6.0,CA,6083.0,Santa Barbara County,0.1542029989798079,0.8457970010201921,2063250.0,0.4603252010304023,0.5225646157562372,0.40779034606338893,0.5110015933790293,147120.0,88839.0,54072.0,6435.0,258.0,3000.0,06-06083-20191230,52,12
County,2019-12-31,6.0,CA,6083.0,Santa Barbara County,0.09331870416353871,0.9066812958364613,2519541.0,0.6845270438572614,0.6687279294201548,0.5273983648784858,0.5871146843004078,164625.0,99426.0,60314.0,7217.0,312.0,1048.0,06-06083-20191231,52,12
County,2020-01-01,6.0,CA,6083.0,Santa Barbara County,0.41321629997497644,0.5867837000250236,1296163.0,0.2556310058193979,0.21656371855481554,0.16685631089707695,0.1615473191982678,114613.0,70498.0,35166.0,12927.0,1323.0,905.0,06-06083-20200101,0,1
County,2020-01-02,6.0,CA,6083.0,Santa Barbara County,0.2481665415487671,0.7518334584512328,1588667.0,0.33484922851200194,0.31360870515430717,0.2795945794601859,0.2607865002066454,142548.0,84237.0,40577.0,10580.0,1010.0,731.0,06-06083-20200102,0,1
County,2020-01-03,6.0,CA,6083.0,Santa Barbara County,0.21060229831957036,0.7893977016804297,1638979.0,0.35006563507319705,0.3254540644374662,0.2978295441818793,0.295014257233239,145391.0,85436.0,40537.0,10760.0,1047.0,739.0,06-06083-20200103,0,1
County,2020-01-04,6.0,CA,6083.0,Santa Barbara County,0.26960982464245153,0.7303901753575485,1538441.0,0.31194264051633624,0.30818293706937205,0.25511927427483483,0.26233309159720003,132284.0,80977.0,38692.0,12611.0,832.0,905.0,06-06083-20200104,0,1
County,2020-01-05,6.0,CA,6083.0,Santa Barbara County,0.35789493946218554,0.6421050605378145,1373333.0,0.28799135655977626,0.24389500442849418,0.20816664800089596,0.16220754476667265,112473.0,73623.0,34688.0,16571.0,1156.0,843.0,06-06083-20200105,1,1
County,2020-01-06,6.0,CA,6083.0,Santa Barbara County,0.29645242632480606,0.7035475736751939,1568691.0,0.3627880139531022,0.3191379964802098,0.2539343711501848,0.2454453533376482,129155.0,71474.0,36514.0,7168.0,697.0,667.0,06-06083-20200106,1,1
County,2020-01-07,6.0,CA,6083.0,Santa Barbara County,0.21234432445958693,0.787655675540413,1651386.0,0.3852889151872938,0.3380700967367174,0.26125657968417515,0.3002232810091574,136410.0,84638.0,36519.0,7580.0,564.0,448.0,06-06083-20200107,1,1
County,2020-01-08,6.0,CA,6083.0,Santa Barbara County,0.1995149275278628,0.8004850724721372,1638455.0,0.3740663161224754,0.32644788755075516,0.27821032590435657,0.2764759550526751,141802.0,84653.0,40385.0,7582.0,713.0,442.0,06-06083-20200108,1,1
County,2020-01-09,6.0,CA,6083.0,Santa Barbara County,0.2186387172527959,0.7813612827472041,1610992.0,0.33471680226343786,0.340758250227176,0.288892373166088,0.27836825510700075,134827.0,84084.0,38938.0,8668.0,655.0,444.0,06-06083-20200109,1,1
County,2020-01-10,6.0,CA,6083.0,Santa Barbara County,0.1939038709553233,0.8060961290446768,1726183.0,0.3815830822314453,0.37690051416543013,0.3083301601523127,0.30714005359783947,149603.0,88347.0,36850.0,10934.0,822.0,491.0,06-06083-20200110,1,1
County,2020-01-11,6.0,CA,6083.0,Santa Barbara County,0.2669534753902716,0.7330465246097284,1577695.0,0.32967094179235773,0.3420166327340488,0.2692888341359615,0.2507245585716254,133747.0,77169.0,34651.0,10555.0,897.0,394.0,06-06083-20200111,1,1
County,2020-01-12,6.0,CA,6083.0,Santa Barbara County,0.3395411060422321,0.6604588939577679,1445806.0,0.29657488967106793,0.2901802454651069,0.22812185015119274,0.2034170572134842,121158.0,72005.0,32151.0,11897.0,829.0,618.0,06-06083-20200112,2,1
County,2020-01-13,6.0,CA,6083.0,Santa Barbara County,0.23176647225269967,0.7682335277473004,1647187.0,0.3553584810078689,0.366392905207219,0.28240116474409227,0.2825089611324688,138316.0,83603.0,34075.0,6264.0,550.0,382.0,06-06083-20200113,2,1
County,2020-01-14,6.0,CA,6083.0,Santa Barbara County,0.19952455198167504,0.8004754480183249,1650117.0,0.3588173285001256,0.35924750106398884,0.2849434427147497,0.2998801716586478,134494.0,83610.0,36240.0,6043.0,485.0,351.0,06-06083-20200114,2,1
County,2020-01-15,6.0,CA,6083.0,Santa Barbara County,0.2047698793093492,0.7952301206906508,1690266.0,0.378989209362746,0.3611776343789181,0.29817896740956434,0.3062848795348269,140076.0,88810.0,36142.0,6283.0,402.0,415.0,06-06083-20200115,2,1
County,2020-01-16,6.0,CA,6083.0,Santa Barbara County,0.20836942503512926,0.7916305749648708,1608326.0,0.323230401703464,0.35280260418463943,0.29358494792249973,0.2803619283785224,138344.0,81103.0,33423.0,8337.0,874.0,465.0,06-06083-20200116,2,1
County,2020-01-17,6.0,CA,6083.0,Santa Barbara County,0.16993898096283036,0.8300610190371697,1735611.0,0.38756748746417397,0.37414679595569206,0.32301265539254115,0.328958689114336,144808.0,83770.0,39027.0,9304.0,764.0,553.0,06-06083-20200117,2,1
County,2020-01-18,6.0,CA,6083.0,Santa Barbara County,0.2656734230332429,0.7343265769667572,1619947.0,0.3554877542505147,0.34477610223495175,0.2575943554709374,0.2865223008081265,140136.0,77501.0,35291.0,10176.0,708.0,339.0,06-06083-20200118,2,1
County,2020-01-19,6.0,CA,6083.0,Santa Barbara County,0.35110969952455195,0.648890300475448,1439444.0,0.3007957135935544,0.29223460666919726,0.20635905476537125,0.18903245762469556,121525.0,75645.0,32263.0,11055.0,791.0,465.0,06-06083-20200119,3,1
County,2020-01-20,6.0,CA,6083.0,Santa Barbara County,0.2987141729706839,0.7012858270293161,1517951.0,0.31355067353461424,0.30731679261994316,0.2700011199462426,0.23013539822778822,125471.0,78111.0,35007.0,10939.0,753.0,496.0,06-06083-20200120,3,1
County,2020-01-21,6.0,CA,6083.0,Santa Barbara County,0.21219033319859099,0.7878096668014091,1653911.0,0.36101287162116,0.35602562775343066,0.2824280434539142,0.2925553068879202,142728.0,82468.0,37146.0,6360.0,413.0,555.0,06-06083-20200121,3,1
County,2020-01-22,6.0,CA,6083.0,Santa Barbara County,0.20605955612019017,0.7939404438798098,1690980.0,0.38646919040267036,0.3532615572195958,0.31229029006607684,0.303932501033227,141909.0,81937.0,35584.0,6916.0,449.0,417.0,06-06083-20200122,3,1
County,2020-01-23,6.0,CA,6083.0,Santa Barbara County,0.21346076110180748,0.7865392388981925,1669659.0,0.3502894984933887,0.36002507562947883,0.31196774554821366,0.3141997884159005,143847.0,84469.0,33832.0,7063.0,639.0,779.0,06-06083-20200123,3,1
County,2020-01-24,6.0,CA,6083.0,Santa Barbara County,0.18339396739235048,0.8166060326076495,1770996.0,0.41133064206761516,0.4073513003669324,0.314675775562773,0.31906050421478643,140857.0,81905.0,35772.0,9961.0,601.0,568.0,06-06083-20200124,3,1
County,2020-01-25,6.0,CA,6083.0,Santa Barbara County,0.2532578776154453,0.7467421223845547,1643253.0,0.35908638500514467,0.35250123652760046,0.30062940978833014,0.25528115471892326,139286.0,85219.0,34916.0,9543.0,748.0,411.0,06-06083-20200125,3,1
County,2020-01-26,6.0,CA,6083.0,Santa Barbara County,0.34005120209428114,0.6599487979057188,1453342.0,0.28645794468156216,0.3011030976454214,0.2384611938626946,0.19343309497630726,121019.0,79564.0,30627.0,12604.0,1031.0,704.0,06-06083-20200126,4,1
County,2020-01-27,6.0,CA,6083.0,Santa Barbara County,0.24264210506053782,0.7573578949394622,1669164.0,0.3908234915756937,0.3648998700208197,0.27979616978385036,0.2825739439640047,127211.0,82934.0,35325.0,7058.0,662.0,669.0,06-06083-20200127,4,1
County,2020-01-28,6.0,CA,6083.0,Santa Barbara County,0.20806144251313738,0.7919385574868626,1660496.0,0.372998498118181,0.3600135730471491,0.2857744428267443,0.28439606256027156,138723.0,78554.0,37580.0,6984.0,620.0,568.0,06-06083-20200128,4,1
County,2020-01-29,6.0,CA,6083.0,Santa Barbara County,0.2138457392542973,0.7861542607457027,1679426.0,0.38224626447623844,0.3643730517501179,0.2965684847127338,0.286644468531414,137115.0,81963.0,36217.0,7189.0,589.0,613.0,06-06083-20200129,4,1
County,2020-01-30,6.0,CA,6083.0,Santa Barbara County,0.23580874285384304,0.764191257146157,1641223.0,0.3517262181901115,0.33614111368002114,0.29267779146600964,0.2843492749215657,146816.0,82232.0,40513.0,9453.0,1334.0,1338.0,06-06083-20200130,4,1
County,2020-01-31,6.0,CA,6083.0,Santa Barbara County,0.18515524243999154,0.8148447575600085,1719829.0,0.36801254475954653,0.38586792734969,0.3166244820248628,0.3189201412986689,142995.0,83848.0,35846.0,11737.0,2060.0,1088.0,06-06083-20200131,4,1
County,2020-02-01,6.0,CA,6083.0,Santa Barbara County,0.2379261226925372,0.7620738773074628,1629488.0,0.3451280278053082,0.3494657050507839,0.27730540934035164,0.27607306149715244,139537.0,82354.0,36083.0,13582.0,1954.0,1182.0,06-06083-20200201,4,2
County,2020-02-02,6.0,CA,6083.0,Santa Barbara County,0.3646705549460068,0.6353294450539931,1353015.0,0.2745574493443324,0.25725065277154724,0.20041885989472505,0.1696311834413348,114128.0,66820.0,24269.0,11960.0,2139.0,1494.0,06-06083-20200202,5,2
County,2020-02-03,6.0,CA,6083.0,Santa Barbara County,0.2232680795364863,0.7767319204635137,1571533.0,0.33175402770231,0.322533558783947,0.2601724717213574,0.2606071475916063,135288.0,80966.0,36129.0,11184.0,1773.0,1135.0,06-06083-20200203,5,2
County,2020-02-04,6.0,CA,6083.0,Santa Barbara County,0.21310465631075437,0.7868953436892456,1569155.0,0.3477765527765896,0.29760516235894957,0.25866502407884423,0.2780069505636611,139292.0,78732.0,32733.0,10356.0,1986.0,1404.0,06-06083-20200204,5,2
County,2020-02-05,6.0,CA,6083.0,Santa Barbara County,0.20732998402340666,0.7926700159765934,1619480.0,0.3504408427774619,0.33261787271242393,0.2660275506775675,0.29190027994603823,144801.0,79300.0,35299.0,10690.0,1807.0,1325.0,06-06083-20200205,5,2
County,2020-02-06,6.0,CA,6083.0,Santa Barbara County,0.21220958210621546,0.7877904178937846,1640458.0,0.369497610547015,0.3411550893175518,0.27367902340687644,0.26380170358991156,141570.0,85324.0,35073.0,10759.0,2006.0,1308.0,06-06083-20200206,5,2
County,2020-02-07,6.0,CA,6083.0,Santa Barbara County,0.21067929395006835,0.7893207060499317,1711670.0,0.39561080556148204,0.3735486616745459,0.2956456490088476,0.2814276468157113,141834.0,82799.0,35768.0,14014.0,1774.0,1467.0,06-06083-20200207,5,2
County,2020-02-08,6.0,CA,6083.0,Santa Barbara County,0.28594252276183324,0.7140574772381667,1537101.0,0.3177094883407096,0.31916100164486927,0.24373838055773323,0.22619743863671218,135835.0,79181.0,35631.0,15543.0,1700.0,1023.0,06-06083-20200208,5,2
County,2020-02-09,6.0,CA,6083.0,Santa Barbara County,0.4298377317087255,0.5701622682912745,1304853.0,0.23736879554122922,0.22073340464934377,0.17589203718221524,0.1821754692410265,125962.0,69731.0,32154.0,14795.0,1929.0,1332.0,06-06083-20200209,6,2
County,2020-02-10,6.0,CA,6083.0,Santa Barbara County,0.22860965140228293,0.771390348597717,1614163.0,0.33724341100588245,0.3142378964077435,0.27076716317616756,0.29004437027737273,149105.0,89474.0,38097.0,14436.0,2162.0,1765.0,06-06083-20200210,6,2
County,2020-02-11,6.0,CA,6083.0,Santa Barbara County,0.18820619429847357,0.8117938057015265,1661530.0,0.3573080896672843,0.33064863061757366,0.2753701422331728,0.3325847311140397,149321.0,89360.0,34313.0,14026.0,2062.0,1545.0,06-06083-20200211,6,2
County,2020-02-12,6.0,CA,6083.0,Santa Barbara County,0.1881291986679756,0.8118708013320244,1779185.0,0.4422837011665071,0.3591646824712148,0.2850330384141561,0.34349664818554937,153756.0,85938.0,35681.0,14466.0,2182.0,2104.0,06-06083-20200212,6,2
County,2020-02-13,6.0,CA,6083.0,Santa Barbara County,0.19981328559604242,0.8001867144039576,1804223.0,0.48066944621655056,0.34403878670761584,0.2541807593235525,0.3750523111793864,154795.0,83241.0,39063.0,15151.0,3080.0,2096.0,06-06083-20200213,6,2
County,2020-02-14,6.0,CA,6083.0,Santa Barbara County,0.13306769840811533,0.8669323015918846,1778953.0,0.38290419171116785,0.3749347228452788,0.29203718221525365,0.3962523101396611,159969.0,89216.0,41173.0,18208.0,2413.0,2281.0,06-06083-20200214,6,2
County,2020-02-15,6.0,CA,6083.0,Santa Barbara County,0.2485226463398202,0.7514773536601798,1655009.0,0.3217453359159955,0.3249571528808217,0.26785978273042893,0.3718525565545583,159243.0,90310.0,39011.0,18243.0,2223.0,2107.0,06-06083-20200215,6,2
County,2020-02-16,6.0,CA,6083.0,Santa Barbara County,0.30610575349848895,0.693894246501511,1472418.0,0.25908880230968195,0.2732277396275464,0.1972337327808265,0.32084623242539323,145979.0,80336.0,36233.0,17579.0,2035.0,2126.0,06-06083-20200216,7,2
County,2020-02-17,6.0,CA,6083.0,Santa Barbara County,0.5073627071663683,0.49263729283363167,1349962.0,0.25081846778626404,0.22474435510772167,0.19515287266211223,0.217427355692626,125690.0,73705.0,34112.0,15370.0,1832.0,1858.0,06-06083-20200217,7,2
County,2020-02-18,6.0,CA,6083.0,Santa Barbara County,0.22034224557756346,0.7796577544224366,1652520.0,0.33938220002038944,0.3403752142355959,0.29197446522566917,0.3252442704637435,152815.0,80903.0,35161.0,12708.0,1996.0,2045.0,06-06083-20200218,7,2
County,2020-02-19,6.0,CA,6083.0,Santa Barbara County,0.17846624704048045,0.8215337529595196,1747249.0,0.4036688376864083,0.3577602171687544,0.3052010303505432,0.3275446627001146,153571.0,86395.0,40168.0,12884.0,2075.0,2193.0,06-06083-20200219,7,2
County,2020-02-20,6.0,CA,6083.0,Santa Barbara County,0.1909010413659025,0.8090989586340975,1696055.0,0.3749239337322236,0.349892450855217,0.28026654720573413,0.30718944054980674,151240.0,90921.0,40809.0,12096.0,2463.0,1716.0,06-06083-20200220,7,2
County,2020-02-21,6.0,CA,6083.0,Santa Barbara County,0.2264152759330908,0.7735847240669093,1886903.0,0.4956682953693904,0.3907289186422352,0.3041863590547654,0.3175113135109704,162450.0,97107.0,43501.0,17078.0,2956.0,1964.0,06-06083-20200221,7,2
County,2020-02-22,6.0,CA,6083.0,Santa Barbara County,0.1876287270697388,0.8123712729302612,1790517.0,0.43523463093540227,0.36915352496635495,0.2845380221749356,0.2923343652606981,159726.0,96198.0,43773.0,18920.0,2898.0,1871.0,06-06083-20200222,7,2
County,2020-02-23,6.0,CA,6083.0,Santa Barbara County,0.34796250312794746,0.6520374968720525,1521996.0,0.31094629064618756,0.31973613076135593,0.2333228805017359,0.2164396166532802,129625.0,81330.0,39175.0,15302.0,1704.0,1011.0,06-06083-20200223,8,2
County,2020-02-24,6.0,CA,6083.0,Santa Barbara County,0.21067929395006835,0.7893207060499317,1649025.0,0.3377373819330659,0.3324683391421374,0.29608466793593907,0.3294941476461919,139050.0,96937.0,38099.0,11089.0,1041.0,886.0,06-06083-20200224,8,2
County,2020-02-25,6.0,CA,6083.0,Santa Barbara County,0.2162807260687956,0.7837192739312044,1539982.0,0.3204168694224639,0.2807711331193853,0.24027326688318962,0.2802735517276336,144702.0,93771.0,33957.0,8850.0,783.0,1273.0,06-06083-20200225,8,2
County,2020-02-26,6.0,CA,6083.0,Santa Barbara County,0.02320455814132548,0.9767954418586745,1859500.0,0.3903789177412286,0.454116199086695,0.37268227125097997,0.343899541741072,164736.0,91678.0,35966.0,8757.0,486.0,371.0,06-06083-20200226,8,2
County,2020-02-27,6.0,CA,6083.0,Santa Barbara County,0.19042944312910243,0.8095705568708976,1728791.0,0.3832415633444144,0.38149694606439144,0.299121962145817,0.29533657207765707,150487.0,90605.0,39858.0,9894.0,756.0,1133.0,06-06083-20200227,8,2
County,2020-02-28,6.0,CA,6083.0,Santa Barbara County,0.1577063001674655,0.8422936998325345,1880276.0,0.4393293346211611,0.4199224725950976,0.34407884421547763,0.3779297509597964,153480.0,94879.0,43241.0,12280.0,867.0,853.0,06-06083-20200228,8,2
